cell_id,altitude_m,horizontal_distance_m,snr_db,realization,seed,range_error_m,azimuth_error_deg,elevation_error_deg
1,105.0,60.0,5.0,132,2032190504,-0.5338162895428695,0.0,-0.39869543440030414
1,105.0,60.0,5.0,133,2032190504,0.4661837104571305,0.0,0.6013045655996972
1,105.0,60.0,5.0,134,2032190504,0.16618371045713332,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,135,2032190504,-0.5338162895428695,0.0,0.6013045655996972
1,105.0,60.0,5.0,136,2032190504,0.16618371045713332,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,137,2032190504,-0.8338162895428667,0.0,-0.39869543440030414
1,105.0,60.0,5.0,138,2032190504,0.06618371045712479,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,139,2032190504,-1.1338162895428638,-0.9999999999999887,0.6013045655996972
1,105.0,60.0,5.0,140,2032190504,-0.13381628954286384,-0.49999999999999434,1.1013045655996916
1,105.0,60.0,5.0,141,2032190504,0.16618371045713332,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,142,2032190504,-0.7338162895428724,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,143,2032190504,0.9661837104571305,0.0,-0.8986954344002985
1,105.0,60.0,5.0,144,2032190504,-0.7338162895428724,-0.49999999999999434,-1.3986954344003055
1,105.0,60.0,5.0,145,2032190504,1.5661837104571248,-0.9999999999999887,0.1013045655996902
1,105.0,60.0,5.0,146,2032190504,0.36618371045712195,0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,147,2032190504,-0.433816289542861,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,148,2032190504,-0.933816289542861,0.0,0.1013045655996902
1,105.0,60.0,5.0,149,2032190504,0.7661837104571276,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,150,2032190504,0.6661837104571333,1.5000000000000084,-0.39869543440030414
1,105.0,60.0,5.0,151,2032190504,0.36618371045712195,0.49999999999999434,0.6013045655996972
1,105.0,60.0,5.0,152,2032190504,-0.033816289542869526,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,153,2032190504,0.5661837104571248,-1.5000000000000084,0.1013045655996902
1,105.0,60.0,5.0,154,2032190504,-0.033816289542869526,0.0,0.6013045655996972
1,105.0,60.0,5.0,155,2032190504,1.7661837104571276,0.49999999999999434,1.6013045655996987
1,105.0,60.0,5.0,156,2032190504,0.5661837104571248,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,157,2032190504,0.5661837104571248,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,158,2032190504,0.4661837104571305,-0.9999999999999887,-1.3986954344003055
1,105.0,60.0,5.0,159,2032190504,-0.23381628954287237,0.9999999999999887,0.1013045655996902
1,105.0,60.0,5.0,160,2032190504,0.6661837104571333,0.0,-0.39869543440030414
1,105.0,60.0,5.0,161,2032190504,0.26618371045712763,0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,162,2032190504,0.16618371045713332,0.0,0.6013045655996972
1,105.0,60.0,5.0,163,2032190504,-0.5338162895428695,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,164,2032190504,0.4661837104571305,-0.49999999999999434,1.1013045655996916
1,105.0,60.0,5.0,165,2032190504,0.4661837104571305,0.0,0.1013045655996902
1,105.0,60.0,5.0,166,2032190504,0.866183710457122,-0.49999999999999434,1.6013045655996987
1,105.0,60.0,5.0,167,2032190504,-0.23381628954287237,0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,168,2032190504,-0.7338162895428724,-0.49999999999999434,-0.8986954344002985
1,105.0,60.0,5.0,169,2032190504,-0.6338162895428638,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,170,2032190504,-0.3338162895428667,0.49999999999999434,0.6013045655996972
1,105.0,60.0,5.0,171,2032190504,0.26618371045712763,0.0,0.1013045655996902
1,105.0,60.0,5.0,172,2032190504,-0.5338162895428695,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,173,2032190504,1.1661837104571333,0.0,0.6013045655996972
1,105.0,60.0,5.0,174,2032190504,-0.8338162895428667,-0.49999999999999434,-0.8986954344002985
1,105.0,60.0,5.0,175,2032190504,0.5661837104571248,-0.49999999999999434,1.1013045655996916
1,105.0,60.0,5.0,176,2032190504,1.0661837104571248,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,177,2032190504,0.36618371045712195,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,178,2032190504,-0.433816289542861,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,179,2032190504,0.16618371045713332,-0.49999999999999434,-0.8986954344002985
1,105.0,60.0,5.0,180,2032190504,0.4661837104571305,0.0,0.1013045655996902
1,105.0,60.0,5.0,181,2032190504,-0.7338162895428724,0.0,0.6013045655996972
1,105.0,60.0,5.0,182,2032190504,0.4661837104571305,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,183,2032190504,-2.133816289542864,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,184,2032190504,-0.23381628954287237,0.9999999999999887,0.1013045655996902
1,105.0,60.0,5.0,185,2032190504,0.5661837104571248,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,186,2032190504,0.4661837104571305,0.49999999999999434,-0.8986954344002985
1,105.0,60.0,5.0,187,2032190504,0.9661837104571305,-0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,188,2032190504,0.16618371045713332,-1.5000000000000084,0.6013045655996972
1,105.0,60.0,5.0,189,2032190504,-1.933816289542861,-1.5000000000000084,0.1013045655996902
1,105.0,60.0,5.0,190,2032190504,-1.0338162895428695,-0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,191,2032190504,-1.1338162895428638,-0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,192,2032190504,0.26618371045712763,0.0,0.6013045655996972
1,105.0,60.0,5.0,193,2032190504,0.6661837104571333,-0.9999999999999887,1.1013045655996916
1,105.0,60.0,5.0,194,2032190504,0.36618371045712195,0.0,0.1013045655996902
1,105.0,60.0,5.0,195,2032190504,-0.13381628954286384,0.0,0.6013045655996972
1,105.0,60.0,5.0,196,2032190504,0.6661837104571333,0.49999999999999434,0.6013045655996972
1,105.0,60.0,5.0,197,2032190504,-0.5338162895428695,-0.9999999999999887,-0.39869543440030414
1,105.0,60.0,5.0,198,2032190504,-0.7338162895428724,0.49999999999999434,1.1013045655996916
1,105.0,60.0,5.0,199,2032190504,-0.033816289542869526,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,0,2032190505,0.06618371045712479,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,1,2032190505,-0.3338162895428667,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,2,2032190505,0.06618371045712479,0.0,-0.39869543440030414
1,105.0,60.0,10.0,3,2032190505,0.16618371045713332,0.0,-0.39869543440030414
1,105.0,60.0,10.0,4,2032190505,-0.13381628954286384,0.0,0.1013045655996902
1,105.0,60.0,10.0,5,2032190505,0.06618371045712479,0.0,0.1013045655996902
1,105.0,60.0,10.0,6,2032190505,-0.3338162895428667,0.0,0.1013045655996902
1,105.0,60.0,10.0,7,2032190505,0.06618371045712479,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,8,2032190505,-0.3338162895428667,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,9,2032190505,-0.13381628954286384,0.0,0.1013045655996902
1,105.0,60.0,10.0,10,2032190505,-0.433816289542861,0.0,0.1013045655996902
1,105.0,60.0,10.0,11,2032190505,0.06618371045712479,0.0,-0.8986954344002985
1,105.0,60.0,10.0,12,2032190505,-0.3338162895428667,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,13,2032190505,0.26618371045712763,0.0,0.1013045655996902
1,105.0,60.0,10.0,14,2032190505,0.06618371045712479,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,15,2032190505,0.6661837104571333,0.0,-0.39869543440030414
1,105.0,60.0,10.0,16,2032190505,0.5661837104571248,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,17,2032190505,-0.23381628954287237,0.0,0.6013045655996972
1,105.0,60.0,10.0,18,2032190505,-0.13381628954286384,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,19,2032190505,-0.23381628954287237,0.0,-0.39869543440030414
1,105.0,60.0,10.0,20,2032190505,0.6661837104571333,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,21,2032190505,0.7661837104571276,0.0,-0.39869543440030414
1,105.0,60.0,10.0,22,2032190505,-0.23381628954287237,0.0,-0.39869543440030414
1,105.0,60.0,10.0,23,2032190505,0.36618371045712195,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,24,2032190505,-0.13381628954286384,0.0,-0.39869543440030414
1,105.0,60.0,10.0,25,2032190505,-0.6338162895428638,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,26,2032190505,0.36618371045712195,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,27,2032190505,-0.23381628954287237,0.0,0.1013045655996902
1,105.0,60.0,10.0,28,2032190505,-0.5338162895428695,0.0,0.1013045655996902
1,105.0,60.0,10.0,29,2032190505,0.26618371045712763,0.49999999999999434,0.6013045655996972
1,105.0,60.0,10.0,30,2032190505,1.0661837104571248,0.0,0.1013045655996902
1,105.0,60.0,10.0,31,2032190505,-0.5338162895428695,0.9999999999999887,0.1013045655996902
1,105.0,60.0,10.0,32,2032190505,-0.3338162895428667,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,33,2032190505,0.06618371045712479,0.0,-0.39869543440030414
1,105.0,60.0,10.0,34,2032190505,-0.433816289542861,0.0,0.1013045655996902
1,105.0,60.0,10.0,35,2032190505,0.26618371045712763,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,36,2032190505,-0.433816289542861,0.0,-0.39869543440030414
1,105.0,60.0,10.0,37,2032190505,-0.3338162895428667,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,38,2032190505,0.4661837104571305,0.0,0.1013045655996902
1,105.0,60.0,10.0,39,2032190505,0.26618371045712763,0.0,0.1013045655996902
1,105.0,60.0,10.0,40,2032190505,0.06618371045712479,0.0,-0.39869543440030414
1,105.0,60.0,10.0,41,2032190505,-0.3338162895428667,0.0,0.1013045655996902
1,105.0,60.0,10.0,42,2032190505,0.16618371045713332,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,43,2032190505,0.06618371045712479,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,44,2032190505,0.6661837104571333,0.0,0.1013045655996902
1,105.0,60.0,10.0,45,2032190505,0.06618371045712479,0.0,0.1013045655996902
1,105.0,60.0,10.0,46,2032190505,0.26618371045712763,0.0,-0.39869543440030414
1,105.0,60.0,10.0,47,2032190505,0.4661837104571305,0.0,-0.39869543440030414
1,105.0,60.0,10.0,48,2032190505,0.5661837104571248,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,49,2032190505,-1.0338162895428695,0.0,0.6013045655996972
1,105.0,60.0,10.0,50,2032190505,-0.13381628954286384,0.0,0.1013045655996902
1,105.0,60.0,10.0,51,2032190505,-0.033816289542869526,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,52,2032190505,-0.433816289542861,-0.49999999999999434,0.6013045655996972
1,105.0,60.0,10.0,53,2032190505,-0.13381628954286384,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,54,2032190505,-0.033816289542869526,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,55,2032190505,-0.8338162895428667,0.0,0.1013045655996902
1,105.0,60.0,10.0,56,2032190505,-0.5338162895428695,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,57,2032190505,-0.6338162895428638,0.0,-0.8986954344002985
1,105.0,60.0,10.0,58,2032190505,-0.3338162895428667,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,59,2032190505,0.36618371045712195,0.0,0.6013045655996972
1,105.0,60.0,10.0,60,2032190505,-0.033816289542869526,0.0,0.6013045655996972
1,105.0,60.0,10.0,61,2032190505,-0.3338162895428667,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,62,2032190505,0.06618371045712479,0.0,0.1013045655996902
1,105.0,60.0,10.0,63,2032190505,-1.0338162895428695,0.0,0.1013045655996902
1,105.0,60.0,10.0,64,2032190505,-0.433816289542861,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,65,2032190505,-0.033816289542869526,0.0,0.1013045655996902
1,105.0,60.0,10.0,66,2032190505,0.26618371045712763,0.0,-0.39869543440030414
1,105.0,60.0,10.0,67,2032190505,0.26618371045712763,0.0,-0.39869543440030414
1,105.0,60.0,10.0,68,2032190505,-0.433816289542861,0.0,0.1013045655996902
1,105.0,60.0,10.0,69,2032190505,0.06618371045712479,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,70,2032190505,0.16618371045713332,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,71,2032190505,0.16618371045713332,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,72,2032190505,0.16618371045713332,0.0,0.1013045655996902
1,105.0,60.0,10.0,73,2032190505,0.16618371045713332,0.0,0.6013045655996972
1,105.0,60.0,10.0,74,2032190505,-0.433816289542861,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,75,2032190505,-0.23381628954287237,0.0,0.1013045655996902
1,105.0,60.0,10.0,76,2032190505,-0.6338162895428638,0.0,0.1013045655996902
1,105.0,60.0,10.0,77,2032190505,0.36618371045712195,0.0,-0.39869543440030414
1,105.0,60.0,10.0,78,2032190505,-0.13381628954286384,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,79,2032190505,-0.23381628954287237,-0.49999999999999434,0.6013045655996972
1,105.0,60.0,10.0,80,2032190505,-0.433816289542861,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,81,2032190505,-0.13381628954286384,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,82,2032190505,-0.433816289542861,0.49999999999999434,0.6013045655996972
1,105.0,60.0,10.0,83,2032190505,0.16618371045713332,0.0,0.6013045655996972
1,105.0,60.0,10.0,84,2032190505,-0.7338162895428724,0.0,0.1013045655996902
1,105.0,60.0,10.0,85,2032190505,-0.13381628954286384,-0.49999999999999434,0.6013045655996972
1,105.0,60.0,10.0,86,2032190505,0.4661837104571305,0.0,0.1013045655996902
1,105.0,60.0,10.0,87,2032190505,0.7661837104571276,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,88,2032190505,-0.033816289542869526,0.49999999999999434,0.1013045655996902
1,105.0,60.0,10.0,89,2032190505,-0.433816289542861,0.0,0.6013045655996972
1,105.0,60.0,10.0,90,2032190505,-0.7338162895428724,0.0,0.6013045655996972
1,105.0,60.0,10.0,91,2032190505,-0.7338162895428724,0.0,-0.8986954344002985
1,105.0,60.0,10.0,92,2032190505,0.26618371045712763,0.0,0.6013045655996972
1,105.0,60.0,10.0,93,2032190505,-0.23381628954287237,0.0,0.6013045655996972
1,105.0,60.0,10.0,94,2032190505,-0.033816289542869526,0.0,-0.39869543440030414
1,105.0,60.0,10.0,95,2032190505,-0.3338162895428667,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,10.0,96,2032190505,-0.13381628954286384,0.0,0.1013045655996902
